Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2CSbx5XAFortinS8hJ3IiC,"5bfglVyGJppmmNoC2rhBUG","Crazy","Crazy","Natalie Jane",2022-12-16,168421,53,spotify:user:,2024-08-16T04:00:00Z,"singer-songwriter pop",0.556,0.711,8,-4.599,1,0.0414,0.264,0,0.102,0.267,113.801,4
1SoQtOBmEaGLFmzr8e0DCf,"5DfLOANcWMxdeenpJ6Ksd2","Chemical","Chemical","Rachel Lorin",2024-06-21,181058,37,spotify:user:,2024-08-16T04:00:00Z,"",0.601,0.789,6,-5.021,1,0.0775,0.0432,0.00000254,0.107,0.171,169.761,4
0kIsnEg0TzJTsb6wTVHSeG,"7E2aQQjErJocovYFjYLzWU","Watermelon Sugar - Spotify Singles","Watermelon Sugar (Spotify Singles)","Emei",2024-05-15,129656,54,spotify:user:,2024-08-16T04:00:00Z,"alt z,singer-songwriter pop",0.774,0.312,11,-13.629,0,0.116,0.668,0.00611,0.099,0.39,104.014,4
4nNjUrfMmKz8x367DDoSKR,"4gwpcMTbLWtBUlOijbVpuu","Nothing Compares 2 U","Nothing Compares 2 U","Capital Cities",2024-05-24,253833,45,spotify:user:,2024-08-16T04:00:00Z,"metropopolis,modern rock",0.714,0.51,10,-7.021,0,0.0417,0.0181,0.00607,0.0963,0.481,122.99,4
1WM80A5a4xDtlndjqjZQIv,"4tOVIRjlWWfR1RrAxyRqTE","Girls Just Wanna Have Some","Girls Just Wanna Have Fun","Chromatics",2015-11-06,223236,75,spotify:user:,2024-08-16T04:00:00Z,"alternative dance,art pop,chillwave,dream pop,electronica,indietronica,modern dream pop,neo-synthpop",0.667,0.629,0,-8.493,1,0.0324,0.175,0.116,0.0915,0.455,115.002,4
6DGujQojYKebtgnq9SGT0B,"25bvQC4jyyFUce6jbzNlwb,7LiLZltLf7oBTbpxJYd0gH","Too Funky","Red Hot + Free: Mixtape","Bright Light Bright Light,808 BEACH",2024-06-14,225900,37,spotify:user:,2024-08-16T04:00:00Z,"electropop,metropopolis,welsh rock",0.566,0.714,2,-6.506,1,0.12,0.00284,0,0.0874,0.671,200.136,4
0jeKnrCAOZRMf7w9hdVHUe,"5YGY8feqx7naU7z4HrwZM6","Psycho Killer","Psycho Killer","Miley Cyrus",2024-05-17,224826,58,spotify:user:,2024-08-16T04:00:00Z,"pop",0.552,0.886,0,-6.858,1,0.239,0.00177,0,0.296,0.429,124.092,4
10wk4XQdba4QpHgFb28Ktk,"4GNC7GD6oZMSxPGyXy4MNB","drivers license - Spotify Singles","Spotify Singles","Lewis Capaldi",2022-09-21,262544,55,spotify:user:,2024-08-16T04:00:00Z,"pop,uk pop",0.543,0.23,4,-12.532,1,0.0417,0.845,0,0.11,0.307,127.357,4
5bE0T0e4BrW8zhlwGR9vWD,"4PGmuxahHxpeLAGrR6ygKL","Torn","Torn","dee holt",2023-12-22,205806,36,spotify:user:,2024-08-16T04:00:00Z,"",0.439,0.425,4,-6.375,1,0.0313,0.659,0,0.111,0.192,93.143,4
11A8jtMu8WKkLeq6CpZNsl,"3ShGiAyhxI6Rq3TknZ3gfk","Dancing On My Own","Disco Loadout (Volume 1)","Arkells",2024-05-17,230293,42,spotify:user:,2024-08-16T04:00:00Z,"canadian rock,hamilton on indie",0.545,0.879,2,-3.727,1,0.0483,0.000343,0.00016,0.375,0.484,134.91,4
2GSLoT7abyYGchSSDCpWEI,"45dkTj5sMRSjrmBSBeiHym","Heather - Spotify Singles","Spotify Singles","Tate McRae",2020-11-11,190652,53,spotify:user:,2024-08-16T04:00:00Z,"pop",0.569,0.271,10,-10.969,1,0.0271,0.886,0,0.103,0.352,91.888,4
